id,channel1_kurtosis,channel1_entropy,channel1_contrast,channel1_gabor_std,channel2_kurtosis,channel2_entropy,channel2_contrast,channel2_gabor_std,channel3_kurtosis,channel3_entropy,channel3_contrast,channel3_gabor_std,channel4_kurtosis,channel4_entropy,channel4_contrast,channel4_gabor_std,channel5_kurtosis,channel5_entropy,channel5_contrast,channel5_gabor_std,channel6_kurtosis,channel6_entropy,channel6_contrast,channel6_gabor_std,channel7_kurtosis,channel7_entropy,channel7_contrast,channel7_gabor_std,channel8_kurtosis,channel8_entropy,channel8_contrast,channel8_gabor_std,channel9_kurtosis,channel9_entropy,channel9_contrast,channel9_gabor_std,channel10_kurtosis,channel10_entropy,channel10_contrast,channel10_gabor_std,channel11_kurtosis,channel11_entropy,channel11_contrast,channel11_gabor_std,channel12_kurtosis,channel12_entropy,channel12_contrast,channel12_gabor_std,channel13_kurtosis,channel13_entropy,channel13_contrast,channel13_gabor_std,channel14_kurtosis,channel14_entropy,channel14_contrast,channel14_gabor_std,channel15_kurtosis,channel15_entropy,channel15_contrast,channel15_gabor_std,channel16_kurtosis,channel16_entropy,channel16_contrast,channel16_gabor_std,channel17_kurtosis,channel17_entropy,channel17_contrast,channel17_gabor_std,channel18_kurtosis,channel18_entropy,channel18_contrast,channel18_gabor_std,channel19_kurtosis,channel19_entropy,channel19_contrast,channel19_gabor_std,channel20_kurtosis,channel20_entropy,channel20_contrast,channel20_gabor_std,channel21_kurtosis,channel21_entropy,channel21_contrast,channel21_gabor_std,channel22_kurtosis,channel22_entropy,channel22_contrast,channel22_gabor_std,channel23_kurtosis,channel23_entropy,channel23_contrast,channel23_gabor_std,channel24_kurtosis,channel24_entropy,channel24_contrast,channel24_gabor_std,channel25_kurtosis,channel25_entropy,channel25_contrast,channel25_gabor_std,channel26_kurtosis,channel26_entropy,channel26_contrast,channel26_gabor_std,channel27_kurtosis,channel27_entropy,channel27_contrast,channel27_gabor_std,channel28_kurtosis,channel28_entropy,channel28_contrast,channel28_gabor_std,channel29_kurtosis,channel29_entropy,channel29_contrast,channel29_gabor_std,channel30_kurtosis,channel30_entropy,channel30_contrast,channel30_gabor_std,channel31_kurtosis,channel31_entropy,channel31_contrast,channel31_gabor_std,channel32_kurtosis,channel32_entropy,channel32_contrast,channel32_gabor_std,channel33_kurtosis,channel33_entropy,channel33_contrast,channel33_gabor_std,channel34_kurtosis,channel34_entropy,channel34_contrast,channel34_gabor_std,channel35_kurtosis,channel35_entropy,channel35_contrast,channel35_gabor_std,channel36_kurtosis,channel36_entropy,channel36_contrast,channel36_gabor_std,channel37_kurtosis,channel37_entropy,channel37_contrast,channel37_gabor_std,channel38_kurtosis,channel38_entropy,channel38_contrast,channel38_gabor_std,channel39_kurtosis,channel39_entropy,channel39_contrast,channel39_gabor_std,channel40_kurtosis,channel40_entropy,channel40_contrast,channel40_gabor_std,channel41_kurtosis,channel41_entropy,channel41_contrast,channel41_gabor_std,channel42_kurtosis,channel42_entropy,channel42_contrast,channel42_gabor_std,channel43_kurtosis,channel43_entropy,channel43_contrast,channel43_gabor_std,channel44_kurtosis,channel44_entropy,channel44_contrast,channel44_gabor_std,channel45_kurtosis,channel45_entropy,channel45_contrast,channel45_gabor_std,channel46_kurtosis,channel46_entropy,channel46_contrast,channel46_gabor_std,channel47_kurtosis,channel47_entropy,channel47_contrast,channel47_gabor_std,channel48_kurtosis,channel48_entropy,channel48_contrast,channel48_gabor_std,channel49_kurtosis,channel49_entropy,channel49_contrast,channel49_gabor_std,channel50_kurtosis,channel50_entropy,channel50_contrast,channel50_gabor_std,channel51_kurtosis,channel51_entropy,channel51_contrast,channel51_gabor_std,channel52_kurtosis,channel52_entropy,channel52_contrast,channel52_gabor_std,channel53_kurtosis,channel53_entropy,channel53_contrast,channel53_gabor_std,channel54_kurtosis,channel54_entropy,channel54_contrast,channel54_gabor_std,channel55_kurtosis,channel55_entropy,channel55_contrast,channel55_gabor_std,channel56_kurtosis,channel56_entropy,channel56_contrast,channel56_gabor_std,channel57_kurtosis,channel57_entropy,channel57_contrast,channel57_gabor_std,channel58_kurtosis,channel58_entropy,channel58_contrast,channel58_gabor_std,channel59_kurtosis,channel59_entropy,channel59_contrast,channel59_gabor_std,channel60_kurtosis,channel60_entropy,channel60_contrast,channel60_gabor_std,channel61_kurtosis,channel61_entropy,channel61_contrast,channel61_gabor_std,channel62_kurtosis,channel62_entropy,channel62_contrast,channel62_gabor_std,channel63_kurtosis,channel63_entropy,channel63_contrast,channel63_gabor_std,channel64_kurtosis,channel64_entropy,channel64_contrast,channel64_gabor_std,channel65_kurtosis,channel65_entropy,channel65_contrast,channel65_gabor_std,channel66_kurtosis,channel66_entropy,channel66_contrast,channel66_gabor_std,channel67_kurtosis,channel67_entropy,channel67_contrast,channel67_gabor_std,channel68_kurtosis,channel68_entropy,channel68_contrast,channel68_gabor_std,channel69_kurtosis,channel69_entropy,channel69_contrast,channel69_gabor_std,channel70_kurtosis,channel70_entropy,channel70_contrast,channel70_gabor_std,channel71_kurtosis,channel71_entropy,channel71_contrast,channel71_gabor_std,channel72_kurtosis,channel72_entropy,channel72_contrast,channel72_gabor_std,channel73_kurtosis,channel73_entropy,channel73_contrast,channel73_gabor_std,channel74_kurtosis,channel74_entropy,channel74_contrast,channel74_gabor_std,channel75_kurtosis,channel75_entropy,channel75_contrast,channel75_gabor_std,channel76_kurtosis,channel76_entropy,channel76_contrast,channel76_gabor_std,channel77_kurtosis,channel77_entropy,channel77_contrast,channel77_gabor_std,channel78_kurtosis,channel78_entropy,channel78_contrast,channel78_gabor_std,channel79_kurtosis,channel79_entropy,channel79_contrast,channel79_gabor_std,channel80_kurtosis,channel80_entropy,channel80_contrast,channel80_gabor_std,channel81_kurtosis,channel81_entropy,channel81_contrast,channel81_gabor_std,channel82_kurtosis,channel82_entropy,channel82_contrast,channel82_gabor_std,channel83_kurtosis,channel83_entropy,channel83_contrast,channel83_gabor_std,channel84_kurtosis,channel84_entropy,channel84_contrast,channel84_gabor_std,channel85_kurtosis,channel85_entropy,channel85_contrast,channel85_gabor_std,channel86_kurtosis,channel86_entropy,channel86_contrast,channel86_gabor_std,channel87_kurtosis,channel87_entropy,channel87_contrast,channel87_gabor_std,channel88_kurtosis,channel88_entropy,channel88_contrast,channel88_gabor_std,channel89_kurtosis,channel89_entropy,channel89_contrast,channel89_gabor_std,channel90_kurtosis,channel90_entropy,channel90_contrast,channel90_gabor_std,channel91_kurtosis,channel91_entropy,channel91_contrast,channel91_gabor_std,channel92_kurtosis,channel92_entropy,channel92_contrast,channel92_gabor_std,channel93_kurtosis,channel93_entropy,channel93_contrast,channel93_gabor_std,channel94_kurtosis,channel94_entropy,channel94_contrast,channel94_gabor_std,channel95_kurtosis,channel95_entropy,channel95_contrast,channel95_gabor_std,channel96_kurtosis,channel96_entropy,channel96_contrast,channel96_gabor_std,channel97_kurtosis,channel97_entropy,channel97_contrast,channel97_gabor_std,channel98_kurtosis,channel98_entropy,channel98_contrast,channel98_gabor_std,channel99_kurtosis,channel99_entropy,channel99_contrast,channel99_gabor_std,channel100_kurtosis,channel100_entropy,channel100_contrast,channel100_gabor_std,channel101_kurtosis,channel101_entropy,channel101_contrast,channel101_gabor_std,channel102_kurtosis,channel102_entropy,channel102_contrast,channel102_gabor_std,channel103_kurtosis,channel103_entropy,channel103_contrast,channel103_gabor_std,channel104_kurtosis,channel104_entropy,channel104_contrast,channel104_gabor_std,channel105_kurtosis,channel105_entropy,channel105_contrast,channel105_gabor_std,channel106_kurtosis,channel106_entropy,channel106_contrast,channel106_gabor_std,channel107_kurtosis,channel107_entropy,channel107_contrast,channel107_gabor_std,channel108_kurtosis,channel108_entropy,channel108_contrast,channel108_gabor_std,channel109_kurtosis,channel109_entropy,channel109_contrast,channel109_gabor_std,channel110_kurtosis,channel110_entropy,channel110_contrast,channel110_gabor_std,channel111_kurtosis,channel111_entropy,channel111_contrast,channel111_gabor_std,channel112_kurtosis,channel112_entropy,channel112_contrast,channel112_gabor_std,channel113_kurtosis,channel113_entropy,channel113_contrast,channel113_gabor_std,channel114_kurtosis,channel114_entropy,channel114_contrast,channel114_gabor_std,channel115_kurtosis,channel115_entropy,channel115_contrast,channel115_gabor_std,channel116_kurtosis,channel116_entropy,channel116_contrast,channel116_gabor_std,channel117_kurtosis,channel117_entropy,channel117_contrast,channel117_gabor_std,channel118_kurtosis,channel118_entropy,channel118_contrast,channel118_gabor_std,channel119_kurtosis,channel119_entropy,channel119_contrast,channel119_gabor_std,channel120_kurtosis,channel120_entropy,channel120_contrast,channel120_gabor_std,channel121_kurtosis,channel121_entropy,channel121_contrast,channel121_gabor_std,channel122_kurtosis,channel122_entropy,channel122_contrast,channel122_gabor_std,channel123_kurtosis,channel123_entropy,channel123_contrast,channel123_gabor_std,channel124_kurtosis,channel124_entropy,channel124_contrast,channel124_gabor_std,channel125_kurtosis,channel125_entropy,channel125_contrast,channel125_gabor_std,channel126_kurtosis,channel126_entropy,channel126_contrast,channel126_gabor_std,channel127_kurtosis,channel127_entropy,channel127_contrast,channel127_gabor_std,channel128_kurtosis,channel128_entropy,channel128_contrast,channel128_gabor_std,channel129_kurtosis,channel129_entropy,channel129_contrast,channel129_gabor_std,channel130_kurtosis,channel130_entropy,channel130_contrast,channel130_gabor_std,channel131_kurtosis,channel131_entropy,channel131_contrast,channel131_gabor_std,channel132_kurtosis,channel132_entropy,channel132_contrast,channel132_gabor_std,channel133_kurtosis,channel133_entropy,channel133_contrast,channel133_gabor_std,channel134_kurtosis,channel134_entropy,channel134_contrast,channel134_gabor_std,channel135_kurtosis,channel135_entropy,channel135_contrast,channel135_gabor_std,channel136_kurtosis,channel136_entropy,channel136_contrast,channel136_gabor_std,channel137_kurtosis,channel137_entropy,channel137_contrast,channel137_gabor_std,channel138_kurtosis,channel138_entropy,channel138_contrast,channel138_gabor_std,channel139_kurtosis,channel139_entropy,channel139_contrast,channel139_gabor_std,channel140_kurtosis,channel140_entropy,channel140_contrast,channel140_gabor_std,channel141_kurtosis,channel141_entropy,channel141_contrast,channel141_gabor_std,channel142_kurtosis,channel142_entropy,channel142_contrast,channel142_gabor_std,channel143_kurtosis,channel143_entropy,channel143_contrast,channel143_gabor_std,channel144_kurtosis,channel144_entropy,channel144_contrast,channel144_gabor_std,channel145_kurtosis,channel145_entropy,channel145_contrast,channel145_gabor_std,channel146_kurtosis,channel146_entropy,channel146_contrast,channel146_gabor_std,channel147_kurtosis,channel147_entropy,channel147_contrast,channel147_gabor_std,channel148_kurtosis,channel148_entropy,channel148_contrast,channel148_gabor_std,channel149_kurtosis,channel149_entropy,channel149_contrast,channel149_gabor_std,channel150_kurtosis,channel150_entropy,channel150_contrast,channel150_gabor_std
1,47.00761348735279,3.9917590046712275,12215.160477453584,5.0694323,46.913861909552324,3.9157326907786443,12831.072413793101,4.9377623,47.01361958595983,4.216236417349387,13638.952519893899,5.1935754,46.95216323864015,4.360165667801364,13404.410079575602,5.0531554,47.16715550453733,4.083852437383915,13496.503448275856,5.171434,46.863914865255055,4.322813382270227,13963.358222811672,4.907661,46.85092334109178,4.296145000890366,13896.426657824937,4.8096366,47.14652805926016,4.541424882710281,14501.646949602124,5.0342784,47.18735999719839,4.724417348134777,14340.005172413796,5.215416,47.31514882402469,4.526330581825229,14595.759814323614,5.036899,47.19382019917289,4.675417987633992,14490.35053050398,5.0652804,46.98269749403263,4.842784503853884,14820.986870026527,4.937572,47.009191011655794,4.725162345401881,14805.82108753316,5.00123,46.73537047299643,4.843527398129053,14425.538992042442,4.984923,47.17005022690733,4.565140191389079,14490.425331564995,5.0338364,46.97520214088957,4.712256431397612,14555.334084880637,4.8863616,46.95130373354843,4.584592939258712,14015.135013262605,4.8772755,46.914591889529895,4.676270985809685,13407.40318302387,5.0829887,46.56624617804868,4.913575962925607,14214.881034482758,4.991926,46.77214001309005,4.605916348431822,13503.206498673739,5.1409335,46.894660203742994,4.412050395032172,13564.684748010608,4.9065566,47.0895651277101,4.482296693279624,13738.878381962868,5.2759185,46.778008514967844,4.5800332088301,13788.71326259947,4.946589,47.004404181763704,4.655737869077233,14112.336206896553,4.9511256,47.071892502384415,4.560055886192388,13850.623076923079,5.0198417,46.83708928822022,4.631157947364143,14025.820822281168,5.0160894,47.05454008300461,4.533238663562239,14253.972148541117,5.12099,46.85039025665378,4.517465595817425,13758.22586206896,4.905474,46.90924421420399,4.434227518149515,14158.50795755968,4.9195166,46.97570271516639,4.500290742647239,13747.348143236077,4.9622226,46.81554080301636,4.30167567266269,13348.762864721488,4.883598,46.95614516659445,4.248249905113683,13335.87055702918,4.9857593,46.94132814744277,4.233187499760731,13235.04801061008,4.986795,47.07888859342591,4.294756092403362,14506.701193633951,5.02726,47.02855850590961,4.214624022229879,13892.97214854111,4.9261355,47.09406806930407,4.394830775699614,13794.386074270556,5.0011787,47.0851342101528,4.331905366690059,14149.55212201592,5.0077105,47.03383540926393,4.263517077868015,13550.417771883293,5.089183,46.800740640270966,4.47069754471645,13364.017904509288,4.9676814,46.87204322924042,4.201964400038443,13541.257957559685,4.977722,46.801407709312784,4.535714853473522,13809.146021220165,4.9513154,46.85719462443171,4.416530941671134,13982.375066313001,4.975272,46.945961920703525,4.610188243378629,14099.346021220157,4.963945,47.01438504074676,4.548260118398361,14264.846551724138,4.949429,46.97797039795333,4.591286720066518,13778.234084880638,4.991942,46.94702575085229,4.414062166517901,13848.383952254642,5.04081,46.92515156005338,4.592453380401256,14004.425729442966,4.937023,46.88154498764482,4.561964270414442,14285.60941644563,4.904277,46.82898901319976,4.69897494337835,14352.116047745356,4.8600063,46.926220874241345,4.568781752602694,14075.680106100797,4.951642,46.91524060773508,4.585975558404407,13615.65649867374,5.0920405,46.91538507321232,4.455726181489176,14064.974403183027,4.949895,47.11826361629795,4.51351611452166,14073.822679045092,5.068362,46.86282572446545,4.345870438739463,13425.084350132629,4.8788605,46.93061445888222,4.20484318138008,13989.836472148541,4.8948965,46.88768370071522,4.28741451048838,13549.160079575597,4.9481297,46.8232480602529,4.414171360102363,13534.64602122016,4.895011,47.00448756125169,4.383987951264214,13418.023209549076,4.9045553,46.98424708088568,4.272424890773365,13135.192440318304,4.9111676,47.29780221479097,4.064437165139513,13153.217904509285,5.037993,47.05151192595636,3.839056470947691,12892.714058355437,4.9068594,47.00474641488651,3.817758651811377,11731.981432360739,5.00341,47.171225597859106,3.903001550229231,12574.447612732098,4.925741,47.04200205941191,3.8624608324361884,12388.974933687,4.8964844,46.96248796109857,3.7903616012923673,12179.75318302387,4.7782965,47.17210929185674,3.5382646104748887,12030.7149867374,5.013281,47.17486873224148,3.5585678029640215,12926.84164456234,4.8966756,46.980149896322494,3.4980745045564285,11949.061140583552,4.8826876,47.06577128151177,3.404180726591168,12021.438594164454,4.920059,47.195377947654464,3.247716710844412,12099.209151193636,4.922923,46.99319408836324,3.126753089712783,11467.15623342175,4.8364415,47.06419328039683,3.2290188596544325,11722.015649867375,4.877271,47.317379940467944,3.344531113411407,11887.88647214854,5.1374884,47.04900107320324,3.4441116299993952,12068.825994694957,4.970692,47.07372420337623,3.587545474445144,12568.874005305042,5.073362,46.964251408377244,3.88405472961862,12777.098408488066,4.9819884,46.87753126572945,4.222995112125146,13817.388328912468,4.858604,46.87147470160965,4.565837023327227,14232.252785145889,5.129214,46.716762655418876,4.983945730420764,15019.261140583556,5.1987834,46.96512983436393,4.816638484267329,14980.103713527853,5.064235,46.53140420922187,4.897118488041093,14740.337002652519,5.151949,47.02391342868394,4.913864876156251,14544.443899204249,5.1199617,46.740519984974725,5.027604016548781,15177.776259946953,4.888643,46.79408122965454,5.217471828145008,15842.55305039788,5.1307483,46.21122425486897,5.135078225594753,15202.823740053054,5.045119,46.878247214731665,4.964886831911436,14992.023872679045,4.9266553,46.59392600605759,5.047901155914906,15085.755305039787,5.291839,46.88888144091451,4.949208571644344,15107.659946949607,4.8237967,46.77994399761401,4.971374589462555,15120.474137931034,4.877141,46.976666443032464,4.567741685801102,14215.04668435013,4.983928,46.811951421930054,4.667081108989407,14273.63872679045,4.945481,46.87667631449472,4.62094400014743,14413.968302387268,5.029335,46.910706966913196,4.4841037120304765,13780.370291777186,4.8981295,46.78059696991156,4.466746923904481,13887.914190981435,4.9032726,47.01797125261489,4.372569867134731,14144.57732095491,5.0118837,46.862954244638956,4.515325078584985,14101.828647214857,5.0196476,46.95476466117366,4.52596531921666,13891.461405835544,5.0472665,46.92009888305465,4.528021324921927,14178.300265251995,4.991782,47.02567115009455,4.601518098099011,14161.399867374006,5.0498476,46.92642178459676,4.669373352318306,14978.334217506632,4.9047217,47.16272577886373,4.682976994429848,14019.525331564986,5.0419016,47.04693557348371,4.670152845547816,13847.095623342178,4.9604635,46.8343472690983,4.630261194502458,14004.7624668435,4.915281,47.00492255047698,4.536258388985451,14612.108355437664,4.9573402,46.95232985008985,4.426903305060069,13819.551458885944,4.9871697,47.146651350844316,4.29116588635353,13514.165649867376,4.996314,46.887501896955825,4.025789578269651,13529.66366047745,4.8692145,47.069510878057315,4.245513137923854,13360.788859416441,4.980913,46.914993546648475,4.346765773163856,14161.823474801064,5.034099,47.02411154369935,4.265039984902471,13705.503580901852,4.9902816,46.82436578882102,4.30882546418869,13979.25875331565,4.8832273,47.13055500387767,4.295496508680796,13683.931167108756,5.074556,46.91620266642585,4.428340176112856,13933.270159151196,4.91818,46.96967066616678,4.615583603337062,14134.331432360741,4.779492,47.010178139177526,4.605387784679905,14508.346153846149,5.137844,46.812260912276386,4.556989575974715,14540.941777188327,5.075486,46.78195216376587,4.583703852887294,14587.510875331565,5.0195856,47.044249543136544,4.593722205272915,14648.666976127315,5.007242,46.91666731477307,4.820496907168619,15188.762864721488,4.9901705,46.91241115557108,4.77308029251142,14771.599071618039,5.0154476,46.75959482876813,4.811395531965028,14610.739522546422,5.058987,46.63565802850369,4.736383756420045,14684.997877984086,4.84702,46.90462738008717,4.72304184689344,14587.370689655176,4.97559,46.96658235416346,4.873011361021934,14794.122015915123,5.067403,47.04686476849219,4.673530773011717,14974.076127320954,5.0052314,47.005092834704215,4.8893683323772,15071.786472148542,5.0717063,46.99461343191024,4.925726749503087,14886.556100795759,5.048851,46.86050208485637,4.969030815741977,14837.521087533158,5.0664277,46.81186788028154,5.049116989135755,15469.32427055703,5.043834,47.008132871080356,5.040460511290546,14753.043368700268,5.116641,46.87150723931626,4.836309309764554,14258.146153846152,4.971472,46.90187256775891,4.851493388332574,14882.981432360742,5.129235,46.77765265441815,4.952321386934705,15449.489389920425,5.0276403,46.85721995146083,5.006606603996347,15124.891909814323,4.916096,46.85135114551732,4.974668941426357,15759.2225464191,4.966801,46.87716885906916,5.027562620342674,14611.723607427055,4.882114,46.70483206738963,5.0547768565744615,15026.787665782496,4.7847676,46.99153172239788,4.712713020536604,14401.370159151193,4.927553,47.21151130674355,4.7725009868243236,14523.852652519894,5.149593,46.9165511347011,4.777160174945279,14990.212599469494,4.9058814,47.08161286197853,4.753718766765587,14344.808355437664,5.0346236,47.12797118131167,4.6945669337161915,14979.250265251992,5.0757117,46.782415342462436,4.904983474613751,14660.10026525199,4.8911576,46.863555833712894,5.040449737786825,15419.447745358088,5.212661,46.858498679357865,4.8417506579951155,15047.555039787798,5.1376004,46.86473744510308,4.848176124302977,15242.523209549076,4.944188,46.93145754246953,4.903286659898195,15576.470026525203,5.088634,47.22129096834704,5.03770614794417,15972.676392572943,5.118258,47.03009126172515,5.0878922708899665,15502.216180371355,4.9991264,46.99435865598693,5.10081986455346,15384.86379310345,4.9598813
